SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,OpeningTimeIndex,Weekday,OpeningTime,ClosingTime,OffsetOpeningTime,OffsetClosingTime,OpeningTimeType,AdditionalOpeningDate,IsOpen,FromAgeDays,ToAgeDays
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,1,Tuesday,08:00,22:00,480,1320,General,,true,0,47481
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,2,Friday,08:00,22:00,480,1320,General,,true,0,47481
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,3,Thursday,08:00,22:00,480,1320,General,,true,0,47481
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,4,Monday,08:00,22:00,480,1320,General,,true,0,47481
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,5,Sunday,08:00,22:00,480,1320,General,,true,0,47481
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,6,Wednesday,08:00,22:00,480,1320,General,,true,0,47481
page_000075.json,X1792,RTDCA,Ponteland Road Health Centre,1,SRV0541,Urgent Treatment Centre,7,Saturday,08:00,22:00,480,1320,General,,true,0,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,1,Tuesday,08:00,20:00,480,1200,General,,true,365,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,2,Friday,08:00,20:00,480,1200,General,,true,365,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,3,Monday,08:00,20:00,480,1200,General,,true,365,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,4,Wednesday,08:00,20:00,480,1200,General,,true,365,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,5,Saturday,08:00,20:00,480,1200,General,,true,365,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,6,Sunday,08:00,20:00,480,1200,General,,true,365,47481
page_000076.json,X1798,RPC04,Queen Victoria Hospital (East Grinstead),1,SRV0178,Urgent care centre,7,Thursday,08:00,20:00,480,1200,General,,true,365,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,2,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,3,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,4,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,5,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000077.json,X1811,RFSDA,Chesterfield Royal Hospital,1,SRV0001,Accident and emergency services,7,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,1,Monday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,2,Saturday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,3,Tuesday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,4,Wednesday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,5,Thursday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,6,Friday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X183121,A9F7M,Blaydon Cdc,1,SRV0541,Urgent Treatment Centre,7,Sunday,08:00,22:00,480,1320,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,2,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000079.json,X1837,RQXM1,Homerton University Hospital,1,SRV0001,Accident and emergency services,7,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,2,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,3,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,5,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,1,SRV0001,Accident and emergency services,7,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,1,Sunday,09:00,21:00,540,1260,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,2,Saturday,09:00,21:00,540,1260,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,3,Thursday,09:00,21:00,540,1260,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,4,Tuesday,09:00,21:00,540,1260,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,5,Friday,09:00,21:00,540,1260,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,6,Wednesday,09:00,21:00,540,1260,General,,true,0,47481
page_000080.json,X1842,RXWAS,Royal Shrewsbury Hospital ,3,SRV0541,Urgent Treatment Centre,7,Monday,09:00,21:00,540,1260,General,,true,0,47481
page_000082.json,X186140,RWV47,Stowford Lodge,1,SRV0178,Urgent care centre,1,Friday,08:00,18:00,480,1080,General,,true,730,47481
page_000082.json,X186140,RWV47,Stowford Lodge,1,SRV0178,Urgent care centre,2,Thursday,08:00,18:00,480,1080,General,,true,730,47481
page_000082.json,X186140,RWV47,Stowford Lodge,1,SRV0178,Urgent care centre,3,Wednesday,08:00,18:00,480,1080,General,,true,730,47481
page_000082.json,X186140,RWV47,Stowford Lodge,1,SRV0178,Urgent care centre,4,Tuesday,08:00,18:00,480,1080,General,,true,730,47481
page_000082.json,X186140,RWV47,Stowford Lodge,1,SRV0178,Urgent care centre,5,Monday,08:00,18:00,480,1080,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,1,Sunday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,2,Monday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,3,Tuesday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,4,Saturday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,5,Friday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,6,Thursday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,7,Wednesday,08:00,20:00,480,1200,General,,true,730,47481
page_000083.json,X187846,RH8H8,NHS Walk-In Centre,1,SRV0178,Urgent care centre,8,,,,0,0,Additional,Dec 25 2026,false,730,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,1,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,2,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,3,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,4,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000083.json,X1879,RWWWH,Warrington Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,5844,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,5844,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,5844,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,5844,47481
page_000084.json,X1888,RWP01,Alexandra Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,5844,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1893,RN707,Darent Valley Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,1,Monday,00:00,08:00,0,480,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,2,Tuesday,00:00,08:00,0,480,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,3,Friday,00:00,23:59,0,1439,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,4,Sunday,00:00,23:59,0,1439,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,5,Wednesday,00:00,08:00,0,480,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,6,Saturday,00:00,08:00,0,480,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,7,Thursday,00:00,23:59,0,1439,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,8,Tuesday,00:00,23:59,0,1439,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,9,Friday,00:00,08:00,0,480,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,10,Wednesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,11,Saturday,00:00,23:59,0,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,12,Monday,00:00,23:59,0,1439,General,,true,0,5843
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,13,Thursday,00:00,08:00,0,480,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,14,Sunday,00:00,08:00,0,480,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,15,Friday,08:00,22:30,480,1350,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,16,Friday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,17,Saturday,08:00,22:30,480,1350,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,18,Saturday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,19,Thursday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,20,Thursday,08:00,22:30,480,1350,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,21,Wednesday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,22,Wednesday,08:00,22:30,480,1350,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,23,Tuesday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,24,Tuesday,08:00,22:30,480,1350,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,25,Monday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,26,Monday,08:00,22:30,480,1350,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,27,Sunday,22:30,23:59,1350,1439,General,,true,5844,47481
page_000085.json,X1899,RTGFG,Royal Derby Hospital,1,SRV0001,Accident and emergency services,28,Sunday,08:00,22:30,480,1350,General,,true,5844,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,1,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,2,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,3,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,4,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,5,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,6,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1928,RYJ03,Hammersmith Hospital,1,SRV0178,Urgent care centre,7,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1933,RGT50,Cuh At Saffron Walden Hospital,1,SRV0228,Musculo-skeletal services,1,Monday,07:30,17:30,450,1050,General,,true,,
page_000087.json,X1933,RGT50,Cuh At Saffron Walden Hospital,1,SRV0228,Musculo-skeletal services,2,Tuesday,07:30,17:30,450,1050,General,,true,,
page_000087.json,X1933,RGT50,Cuh At Saffron Walden Hospital,1,SRV0228,Musculo-skeletal services,3,Wednesday,07:30,17:30,450,1050,General,,true,,
page_000087.json,X1933,RGT50,Cuh At Saffron Walden Hospital,1,SRV0228,Musculo-skeletal services,4,Thursday,07:30,17:30,450,1050,General,,true,,
page_000087.json,X1933,RGT50,Cuh At Saffron Walden Hospital,1,SRV0228,Musculo-skeletal services,5,Friday,07:30,17:30,450,1050,General,,true,,
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1962,RXC01,Conquest Hospital,1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,2,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,4,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,5,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,6,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1963,RH801,Royal Devon and Exeter Hospital (Wonford),1,SRV0001,Accident and emergency services,7,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,1,Sunday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,2,Sunday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,3,Saturday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,4,Saturday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,5,Friday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,6,Friday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,7,Thursday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,8,Thursday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,9,Wednesday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,10,Wednesday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,11,Tuesday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,12,Tuesday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,13,Monday,08:00,23:00,480,1380,General,,true,0,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,14,Monday,00:00,08:00,0,480,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,15,Monday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,16,Saturday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,17,Friday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,18,Thursday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,19,Wednesday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,20,Tuesday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1967,RVVKC,Kent and Canterbury Hospital,2,SRV0541,Urgent Treatment Centre,21,Sunday,22:00,23:59,1320,1439,General,,true,365,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,1,Sunday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,2,Wednesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,3,Saturday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,4,Tuesday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,5,Friday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,0,47481
page_000087.json,X1974,RXL01,Blackpool Victoria Hospital,1,SRV0001,Accident and emergency services,7,Thursday,00:00,23:59,0,1439,General,,true,0,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,1,Wednesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,2,Saturday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,3,Tuesday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,4,Friday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,5,Sunday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,6,Monday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,1,SRV0001,Accident and emergency services,7,Thursday,00:00,23:59,0,1439,General,,true,5844,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,1,Monday,08:00,22:00,480,1320,General,,true,365,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,2,Monday,08:00,22:00,480,1320,General,,true,30,394
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,3,Thursday,08:00,22:00,480,1320,General,,true,30,394
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,4,Thursday,08:00,22:00,480,1320,General,,true,365,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,5,Tuesday,08:00,22:00,480,1320,General,,true,365,47481
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,6,Tuesday,08:00,22:00,480,1320,General,,true,30,394
page_000088.json,X2013,RQWG0,Princess Alexandra Hospital,3,SRV0541,Urgent Treatment Centre,7,Friday,08:00,22:00,480,1320,General,,true,30,394
